default,student,balance,income
No,No,1184.87087,41802.94433
No,Yes,916.7943938,17152.157963703798
No,Yes,1427.337578,22909.43047
No,Yes,1413.2744274558802,19064.62219
No,Yes,1592.5496349025198,18024.28172
No,No,0,26941.79774
No,No,1050.204097,34803.53376
No,No,1511.177706,35899.25584
No,No,894.6817393,37232.29375
No,Yes,781.6137295420081,12195.96995
No,No,0,43311.6407
No,No,1094.886615,38342.71501
No,No,0,59266.96087
No,Yes,875.6700609,18687.04517
No,No,81.91809170967821,40936.90644
No,No,371.1818581,34679.96073
No,Yes,1438.0554969809302,19200.50183
No,No,674.5989565,67278.94844
No,No,1097.762548,42228.97048
No,No,593.0602869,47787.59592
No,No,1167.101189,35952.19366
No,No,1114.826926,33729.38986
No,No,304.1465978,23866.93586
No,No,353.6311313,40686.76015
No,No,1269.420335,39010.14819
No,Yes,397.5424885,22710.86574
No,No,607.1662709,49547.465815560194
No,No,1667.480365,47991.585045285305
No,No,956.3113506,42971.90111
No,No,668.3980286377999,38637.43388
No,No,290.679874,37603.97217
No,Yes,826.7274557918629,18776.30124
No,No,1102.111459,48079.1253
No,No,348.6588679,36519.09019
No,Yes,991.2328292,8926.799452
No,No,1224.2357823620698,32751.69692
No,No,146.3658568,44666.932301086905
No,Yes,697.13558,18377.14971
No,No,956.4469096,40740.329111790095
No,Yes,1184.909432,13276.22112
No,No,1702.236683,36530.47362
No,No,0,36850.97118
No,No,965.4597617,25045.725542005497
No,No,331.1643387,25922.41674
No,No,1307.093669,35425.60999
No,No,1637.037557,45027.53816
No,Yes,1091.9321032685302,11703.38056
No,Yes,1499.19013,17560.37184
No,Yes,770.2905437,22114.71826
No,Yes,1147.3549096655802,19188.90827
No,No,1037.2741627105302,28437.77245
No,No,626.9739384,50447.77415
No,No,847.7207929,55260.34981
No,Yes,1199.592686,16454.74984
No,No,1288.2850954153698,54666.37745
No,No,675.2253871,33700.21261
No,No,541.4409620796599,32502.69684
No,Yes,1165.007391,18389.07904
No,No,1042.791935,26141.00595
No,No,989.2170927,42813.37511
No,No,586.6026083,27798.16832
No,No,931.5910554,33302.240019542005
No,Yes,978.5385668,16514.32495
No,No,958.9368289,47468.66971
No,No,384.53204138292296,36019.4104
No,No,645.0751364,43244.52376
No,No,424.7602723,29502.40358
No,No,612.5518758,33036.24132
No,No,1381.442222,47470.01877
No,No,0,45560.91289
No,No,1096.026109,23954.21792
No,No,945.6854495,38714.51829386661
No,No,722.7680066,20962.10645
No,Yes,887.8808195,20563.14713
No,Yes,1049.953288,19724.83261
No,No,728.0416851,29188.942736012203
No,No,1114.904032,40084.00147
No,Yes,1451.303542,14185.13792
No,Yes,629.2131895,16007.69295
No,No,630.2307415,49059.26276
No,Yes,1372.978032,10776.44428
No,Yes,746.8638361,13904.42764
No,Yes,1400.5458356365198,16519.083243792702
No,No,971.3514351,46533.85648
No,No,637.0823863551731,49097.90067
No,No,1778.4291092485898,34591.23827
No,Yes,678.2050836422969,12787.09057
No,No,1094.772982,46617.88257
No,Yes,879.8520049591131,23996.7402
No,No,1449.324346,38720.38158
No,No,322.0016252,43774.44211
No,No,1430.57687,44104.95892
No,Yes,1199.3855860032002,18884.12747
No,No,168.3675173,47684.52622
No,Yes,1143.398205,15997.171189563302
No,No,416.90649014937895,38104.77323
No,No,1352.613669,42194.3867
No,No,1431.741973,37793.28732
No,No,481.3050408,35747.7451
No,No,774.0731766,46082.04322
No,No,0,34749.79359
No,Yes,1186.891002,14256.72955
No,Yes,978.359336,16679.89397
No,No,1409.11216,30626.22399
No,No,1491.479282,54835.77005
No,Yes,1228.484966,18937.20694
No,No,1553.4789851056798,44425.89062
No,No,1200.041622,56081.08023205151
No,No,984.8608392,45435.49712
No,No,558.3205402,38014.7601
No,Yes,778.8538719,16007.45698
No,No,163.3531708,45183.14512
No,Yes,574.8182291917279,16479.53883
No,No,1149.936856,39231.65048
No,No,774.5380740640401,22691.882443965296
No,No,866.7724996,30400.56051
No,No,325.859608,36682.28257
No,Yes,879.6270083,14898.31147
No,No,160.5030608,19132.694860459294
No,No,905.7190025,38210.73377
No,Yes,649.9310600175589,13475.01951
No,No,196.9129257,35737.603627659104
No,No,488.5663189,25407.215916570694
No,No,449.2743161,13124.56319
No,No,824.8024322,40957.52227
No,Yes,600.6021718,18630.37913
No,No,912.0655308,62142.06106
No,No,619.1392617,41281.98096
No,No,225.3646951,60275.88336
No,No,369.4309534,63536.77517
No,No,745.6661466103579,54891.43396
No,Yes,782.3522809286411,22692.66999
No,Yes,1051.247162,23200.97099
No,Yes,613.601284,9506.460305
No,No,863.6184006657021,30397.18726
No,No,943.0860284,29622.60774
No,Yes,1102.631262,10671.92358
No,Yes,1175.133331,15444.92692
No,No,491.4493698,51484.24549
No,Yes,1131.085568,21829.082394490903
No,Yes,717.3718454,16319.11698
No,Yes,517.3005655167769,17068.33888
Yes,Yes,2038.54316,12181.90258
No,No,868.4944763,22176.27625
No,No,111.416891,33328.24588
No,Yes,1587.564398,13080.68875
No,Yes,640.9984302,21680.09769
No,Yes,1928.59212,17570.19508
No,Yes,759.6787942,18871.40179
No,No,1306.353964,35652.76198
No,No,908.1742897,46791.03636
No,No,871.6774121633799,28182.1163
No,No,0,38878.17457
No,No,0,53302.21303
No,Yes,947.5251546,24073.09095
No,No,222.8802756,40849.9209
No,No,1237.534378,30967.588758927403
No,No,1318.719112,36822.92496
No,Yes,1030.052112,9760.399561
No,No,925.7062398137608,62764.884287384295
No,No,425.7797909,42131.53596
No,Yes,1901.653755,21323.16327
Yes,No,1940.37162,41162.93366
No,Yes,227.317232,24282.22856
No,No,836.5742295183659,51238.58093
No,Yes,981.9979984073848,20147.51185
No,No,1186.796231,52689.25014
No,Yes,315.978748,13186.11769
No,Yes,768.4472412,21497.52889
No,Yes,969.9094653,13962.33243
No,No,1175.191473,50921.25627945781
No,Yes,1684.275341,20344.1782
No,No,1120.6231936957902,48571.26007118019
No,No,784.4700535,52617.20709
No,No,604.9800026,38885.31032
No,No,517.9789015,41755.34398
No,No,270.2640888,41978.047884619904
No,No,825.6009660469921,33986.697324439905
No,No,623.5173805,51677.34541622151
No,No,529.5083605264409,38328.61263
No,Yes,1014.769662,12239.88381
No,No,288.53465379873404,44081.03481
No,No,500.2527238,17104.05425
No,No,565.6759823,37299.079294060495
No,No,1005.337168,34297.89776
No,No,852.3933685,46320.85489
No,No,613.1501138,34286.11245
No,No,905.5657259,52997.73104
No,No,1086.1817288188302,52507.597287069904
No,No,1057.178127,35807.02486
No,No,252.8994606,27454.618954512403
No,Yes,1401.282703,16683.053
No,No,1529.131259,36572.025673579104
No,Yes,947.4537110101312,21945.79304
No,No,0,33917.59412
No,Yes,1312.907203,15495.02659
No,No,1269.290575,43581.19884
No,Yes,20.25809384,21530.33151
No,No,0,30818.51195
No,No,35.32299975,53407.26963
No,No,897.3126907528231,31465.964769666894
No,No,1043.552358,38393.6119
No,No,1165.323966,33433.828915391205
No,No,1299.47321,55165.47298
No,No,675.776529,21758.022807701494
No,Yes,1202.38503,20550.6377
No,No,1190.1598310071402,30746.37697
No,Yes,535.0105962,13909.39159
No,No,194.1935548,43150.50173
No,No,430.6203194,46182.66498
No,No,1047.927091,59765.59967
No,No,220.7916993,26453.2893
Yes,Yes,1493.968539,24126.02979
No,Yes,856.6553992467591,15523.10294
No,Yes,1635.500024,10596.52689
No,No,666.6138887,49215.02453
Yes,No,1562.837918,49303.00947
No,No,255.8883718,48833.22877
No,No,602.3617019944539,53800.54721
No,No,1599.314695,28825.47457
No,No,150.94951081571998,36923.55219
No,No,1388.81659,35460.80124
No,No,87.94865179,47924.69791090951
No,Yes,1935.827701,17969.79853
No,Yes,1289.315963,7677.896397502021
No,No,871.9872122,45496.94816
No,No,1333.699981,44361.620871404695
No,No,181.1793446,37380.14432
No,No,791.1822252,48206.73175098401
No,No,69.17702365,24556.02178
No,No,940.8944835,54839.12365
No,Yes,346.2155779,17866.52804
No,No,214.846235,39629.20018
No,Yes,676.8313079,16998.65172
No,No,595.9969943,37417.13782
No,Yes,999.3916963942372,23688.64897
No,No,1447.043074,22433.63677
No,No,464.0984776168151,44769.86483
No,No,872.6399078,29749.17068
No,No,381.7040992,25011.10339
No,Yes,866.4967606785901,24262.6939
No,Yes,1243.344102,23634.74858
No,No,1184.308021,37600.07534
No,Yes,757.4071027502961,25309.77323
No,No,939.2584897,56225.82073
No,No,560.7702336,61472.85869
No,No,971.2788333,26853.3009
No,No,518.6807923,30151.33046
No,No,834.2636789,28022.83682
No,Yes,545.5855799,19454.3258
No,No,1057.350872,39651.12351
No,Yes,720.5164508755639,20222.94899
No,No,1285.517976,37442.64259
No,Yes,406.3397694,30088.44251
No,No,1023.892032,33392.70978
No,No,356.2441181,21319.08596
No,No,657.0888188,31724.62855
No,Yes,1168.5464143158802,25802.27648
No,No,344.8822415,26227.32928
No,Yes,535.3359894,24268.8285
No,Yes,1222.966587,21373.3501
No,Yes,663.6027281,21436.52164
No,Yes,591.5371446901171,20961.46526
No,Yes,941.7180089,23362.977174354302
No,No,434.5449437,35620.065297699904
Yes,No,1804.190505,23096.08436
No,No,0,34227.94714
No,No,0,28356.25194
No,No,586.4709775,52203.85893
No,No,707.4361492,42407.75423
No,No,1491.640587,61096.49218
No,Yes,556.1822343,21650.82992
No,No,683.147542,44439.52874
No,Yes,671.1317307,11857.477635115902
No,No,1020.197756,43592.83414
No,Yes,1183.0677019088698,13210.877634858798
No,Yes,1127.536131,19322.96966
No,No,1545.982805,32691.923825165097
No,No,1114.39773,44195.54454819691
No,No,843.4972440010021,41917.31977
No,No,1047.67337,34413.19591
No,Yes,810.5409457,17252.25425
No,Yes,501.11056248726896,26425.69801
No,Yes,1031.638361,21432.14705
No,No,360.2150315,44082.18713
No,No,1234.8316780692098,40155.451411161404
Yes,No,2236.764215,37113.88307
No,No,750.8405314687441,32034.712125206403
No,No,231.9683403,42465.96082
No,No,1616.500194,41825.40398
No,No,981.7993298,49644.91871
No,No,538.0199251,27284.51086
No,No,136.3073425,48799.65491
No,No,614.9409836,30905.47982
No,Yes,824.0407418,11659.19328
No,No,393.0612671,44149.38831
No,Yes,759.3971306,18693.1879
No,Yes,1743.7988373623098,17541.00287
No,Yes,621.1701063,17503.68997
No,No,1360.547173,54705.12697787231
No,No,253.5218815,37506.20673
No,No,1392.3326776574802,48709.52926
No,No,1508.250859,43525.05277
No,Yes,1823.86706,19447.96656
No,No,0,39423.512522799705
No,No,728.673461,36557.23484
No,No,1471.198738,56477.13086
No,No,967.2567624,32201.63408
No,No,640.7059824,38792.35719
No,Yes,559.5664108,15720.382461391298
No,Yes,1258.1145331717098,20010.57627
No,No,1126.887696,32770.57902
No,No,1341.263141,46263.88501
No,No,751.1019308,50290.14411
No,No,325.9276366,57313.2825
No,Yes,905.9019451,20285.22513
No,No,699.6042756,49035.24746
No,No,996.4459056,51393.78872
No,Yes,1034.170213,23825.028513599304
No,Yes,1464.6362415070498,14763.56268
No,No,280.724169,40382.59926
No,No,725.8676857,41792.67292
No,Yes,1162.590922,15419.11052
No,Yes,193.7197625,18002.54765
No,No,743.1818270165401,50250.91901
No,No,1403.839834,43225.0419
No,No,460.1398044,52708.55985
No,No,1218.2198871288902,36290.16201
No,No,903.9870202,51705.2716
No,Yes,1473.695931,19759.501868247906
No,No,525.515682,50763.98401
Yes,Yes,1874.822612,14957.81633
No,No,700.6223878,42023.88878287871
No,Yes,1164.666966,23297.15789
No,Yes,1803.766349,23201.82698
No,Yes,451.7115231,22483.095810184303
No,No,1101.98446,36231.85382
No,Yes,1343.777124,28198.00535
No,No,606.4358765,38897.07941
No,No,0,45380.65676
No,Yes,0,20963.38311
No,No,1140.820152,36495.05539
No,No,1597.647402,42515.08887
No,Yes,521.8414793,10316.33674
No,Yes,837.5214934566541,13215.78581
No,No,390.3103153,42322.2467
No,Yes,806.4819727,22127.08179
No,No,890.2666462686341,38376.09065
No,Yes,237.3830296,21376.68324
No,Yes,808.396167,11804.03448
No,No,694.3909457,46128.86471
No,No,492.2539454548901,42143.19844
No,Yes,460.5954148277661,12939.00909
No,Yes,838.4599545,19805.87523
No,No,675.8425047,38173.92575
No,No,625.4198746,47406.240765034505
No,No,45.476281781757095,27599.072333285894
No,No,474.7692355,30799.94939
No,No,1024.823657,46113.64712
No,No,696.107577,40325.38481
No,Yes,953.5336584,25820.587482904102
No,No,1143.855231,50690.2577
No,Yes,683.4413004,22595.45396
No,No,644.6044091160289,30276.57073
Yes,Yes,2034.674718,17133.96596
No,Yes,1345.491624,12235.38767
No,Yes,1307.087092,18082.55489
No,No,705.5005243,52559.03126
No,No,0,47725.52153
No,No,501.1696197,35664.80539
No,No,991.5209236,30775.52076
No,Yes,956.6922342483032,19594.54904
No,No,353.6499924,30726.28569
No,No,838.9240601,47864.41892
No,Yes,353.6527609,20531.49654
No,Yes,751.2431402,16475.02756
No,No,991.1584083,42767.69028
No,Yes,1096.489647,17856.265031593997
Yes,No,1655.775597,25639.79354
No,No,0,35577.42528
No,Yes,485.6531778,16099.91794
No,No,850.4665937192309,34367.67653
No,Yes,0,17695.84017
No,Yes,766.6355370822271,21718.81362
No,No,309.1791625,31232.070890255894
No,No,244.66237452196705,29275.11542
Yes,Yes,1013.216886,19651.26179
No,No,357.5921567,48565.01771
No,Yes,1908.242008,17642.626627648202
No,No,1449.1357076999402,40495.47218
No,No,464.4163012,38236.74002
No,No,1491.707545,40637.44798290661
No,No,256.8941868,39019.87574
No,No,0,35025.971394615095
No,No,0,23910.13966
No,No,817.6210891033211,43705.82271
No,Yes,888.3063208,22901.63394
No,No,1240.754605,51511.2976
No,No,828.6441617,10948.5045
No,Yes,959.8542276,18481.75266
No,No,1281.448849,48837.37876
No,Yes,1577.675431,11951.47861
No,Yes,1444.1142684479598,21441.012127995305
No,Yes,647.6702879,13618.34779
No,No,720.1649187,43654.23034
No,No,64.15479336,47969.00511
No,Yes,546.0286641,21615.26908
No,Yes,1102.127277,14009.94299
No,No,1294.5235695802198,28001.04907
No,No,341.3222905,33808.33618
No,No,399.3903814,17348.78423
No,No,710.3946335,31483.3472
No,No,1467.573384,26697.7859
No,Yes,282.8315188,13371.05502
No,No,544.2251816,46149.51022
No,No,1585.8603725485098,42709.49189
No,No,0,28784.46924
No,No,1033.426272,43594.76232
No,No,1131.0536460322098,38834.23625
No,No,544.2872953,24477.47191
No,No,1116.720357,33716.17752
Yes,No,2155.288986,34787.25268
No,No,732.0566466,39433.48064
No,No,591.6362698,33852.30967
No,No,0,63251.30763
No,No,453.8499581,27865.2848
No,No,170.070917,27005.577118545098
No,No,916.7291771550888,37212.80853
No,No,611.3372902,38389.28253
No,No,258.62967251595103,33327.93778
No,Yes,357.5956653,18141.00282
No,No,813.1738871,49274.38283946481
Yes,No,1743.06471,22308.12575
No,No,801.8027115,46182.2571
No,No,674.7366147,26060.4861
No,No,430.49064830771897,39921.13691
No,No,1352.9955319855198,34089.03318
No,Yes,1040.880212,19427.81424
No,No,1305.774698,34412.11637
No,No,1294.761706,37712.3869
No,Yes,583.295482,23694.367367954303
No,Yes,1409.299178,21508.50151
No,No,886.2166288,40486.85944
No,No,515.6197997,39638.63963
No,No,1866.304653,58710.88765
No,No,657.7057207180741,41224.796878451096
No,No,270.22433286183104,49128.037144413895
No,No,953.3917889246188,20749.33816
No,No,630.2207788753869,24919.18388
Yes,Yes,2024.6601698400696,9663.788159
No,Yes,497.0569883,23119.13503
No,No,48.725562959307496,37957.90214
No,No,440.0245428,49358.42579
No,No,1217.94866,43996.01399568541
No,Yes,1203.98226,21524.31842
No,Yes,1493.8735617405405,15626.65942
No,No,0,48025.616854634296
No,No,1204.954348,47167.93849610059
No,No,945.6697175,39928.2439
No,Yes,807.5955718071029,16926.373335078402
No,No,514.3815273,20632.26812
No,No,1493.357435,51510.14807
No,No,738.2214297895689,25184.46731
No,Yes,451.9124615,22316.26132
No,No,997.0278823,35591.387273217595
No,No,1082.074394,30627.46169
No,Yes,1001.348886,19314.92233
No,No,1058.627514,49380.07843
No,No,245.3464925,42703.01867
No,No,579.3818249,32296.2634
No,No,1180.935714,35352.151799228195
No,No,969.0830285,45192.33896
No,No,0,44561.32545114231
No,Yes,714.1754996682159,19995.8564
No,No,0,36379.51885
No,Yes,100.8507591,17315.13019
No,No,1856.530876,33498.83452
No,No,620.4573093,41059.0965
Yes,No,1815.7925200064496,31632.58386
No,No,1508.145014,31101.081217478502
No,No,1170.916976,38712.4201
Yes,No,2063.571934,37372.75849
No,Yes,284.8415772,20477.83723
No,No,878.4461098782671,29561.78308
Yes,Yes,1740.768306,18161.24408
Yes,No,1994.395066,44794.3375
No,No,1290.179212,42813.97517
No,No,441.33698321975896,55970.92336
No,Yes,1790.413725,22953.43108
No,No,821.2504797,68721.97447
No,No,341.0403786,40255.4676
No,No,216.96169180506504,31742.99445
No,No,48.23798999,37536.36143
No,No,501.3606578,49897.30073035599
No,No,267.416625,24154.509795092203
No,No,623.6184284,54008.19583
No,No,752.7393782,38671.78599
No,No,0,38665.87024
No,No,413.1145947,63793.55763398731
No,No,895.4392232,26138.10122
No,Yes,127.6633751,13942.24412
Yes,No,1361.735791,50322.35532
No,No,592.6115176,55124.8645
No,Yes,947.850997,22047.92056
No,No,784.1715748,47322.689108356506
No,No,952.3111521,21990.09147
No,No,448.2635314,26350.87102
No,No,316.12400808857603,37322.93156
No,Yes,1246.117198,9846.702644
No,No,680.7064686,42316.40311
No,No,1208.3043757194698,38461.04654
Yes,No,1292.430211,50990.57717
No,No,663.6101987,48089.52055
No,No,435.5922002,38830.51802
No,No,579.193281,36181.81276
No,Yes,819.0310647,22092.7223
No,No,603.0203998,51229.78847
Yes,Yes,2654.322576,21930.38888
No,Yes,0,23274.97616
No,Yes,1487.043545,21412.351551410105
No,No,1466.7721918698498,46875.08354
No,No,1168.488567,40615.56669
No,Yes,592.2969458,19744.978392946898
No,Yes,1255.9738909659402,21757.67639
No,No,389.792381,53685.47315
No,No,604.304327,38758.54553
No,No,940.3923997,33874.81453
No,No,329.5189766,38150.63493
No,No,1465.0270324496398,18600.2135
No,Yes,1817.2800718791104,20751.43242
No,Yes,1055.063798,16174.20638
No,Yes,536.0102178,23587.494078198903
No,No,817.4743281,41994.92534
No,No,1244.563566,36157.81847
No,No,983.1275713325772,19985.60143
No,No,644.8002553300711,32298.30857
No,No,896.9814679,35755.74845
No,No,527.2715744,41573.98191
No,No,0,51122.51562
No,Yes,1427.940531,12666.26077
No,Yes,1262.480766,15636.25736
No,No,1283.2784826029902,46335.83606
No,No,489.51991369455993,22750.69218
No,No,887.2014361,41641.45357
No,No,328.0130111,38500.3996
No,Yes,1521.494949,18018.904340889298
No,No,326.0381126,25498.01353
No,No,1816.973502,29897.18181
No,No,1534.007005,35566.26707
No,Yes,1657.113859,10852.29313
No,No,1270.456976,36092.5871
No,No,560.5146192,25254.04166
No,No,0,28490.771464394904
No,No,697.9327582,35706.66135
No,No,1420.50748,37437.7379
No,No,695.6690098,36977.64019
No,Yes,212.8213685,24515.97547
No,Yes,929.41113,23236.75175
No,No,1676.1147987584698,25317.171393727403
No,No,571.9599418,24932.005923433306
No,No,355.01633118417703,36327.87701
No,Yes,1315.4214446258802,21650.41516
No,Yes,1006.994109,17834.06419
No,No,332.6741696,22938.593148123306
Yes,No,1622.499039,39228.54143
No,No,0,26394.545362677403
No,No,1131.602054,19893.77231
No,No,0,44981.15029
No,No,1493.742248,32742.85821
No,No,47.42347928,29567.85743
No,No,153.7126336,54331.52977
No,No,458.997387,21165.86648
No,Yes,1260.828176,22372.287502262003
No,Yes,1080.477662,18741.31686
No,No,1814.105649,32977.90862
No,Yes,1739.8378121611802,21593.01285
No,No,0,50496.47372
No,No,983.4906792,20828.530652357294
No,No,0,28176.11886
No,Yes,138.9063092,13005.89515
No,No,870.3479659,42397.09981658471
No,Yes,584.4864011,14017.390549426102
No,Yes,1508.701776,25338.26469
No,Yes,1282.474952,25304.58644
No,No,521.736728,28401.49746
No,No,1150.677712,38342.28906
No,Yes,1010.848591,16428.75455
No,Yes,1746.297372,24536.55387
No,No,1382.268993,19023.99621
No,No,499.8186019,31335.96076
No,No,339.6768042,43308.9659
No,No,253.6301022,50236.50518
No,No,690.1857312633811,32761.22721
No,No,743.0525534,33556.01649
No,No,736.4955216,49119.347819034505
No,Yes,584.5180962,19624.58866
Yes,Yes,1276.685083,19282.43592
No,No,399.8771607,47291.01589
No,No,182.23872,45937.97688
No,No,743.6661697,37542.58034
No,No,731.1016272134731,26655.41471
No,No,615.7266574,38687.11522
No,No,499.1491489,56343.61044
No,No,785.0335169,45598.9154
No,Yes,969.252341,16864.04349
No,No,841.4900639,43371.92444
No,No,181.1714826,35175.90354
No,No,811.5963666,38323.72387
No,No,1625.639876,65026.738925245896
No,No,962.223838,43974.05687
No,No,617.0250542,33369.08936
No,Yes,478.92367493481794,19730.185162986498
No,No,1017.749721,30227.86323
No,No,708.5001616097951,35086.90492
No,No,423.4079473,40844.34151
No,No,0,29775.15887
No,Yes,935.693635,25362.32188
No,No,0,51719.37487
No,Yes,1757.845459,17426.51971
No,No,733.5453865336999,30638.21619
No,Yes,1050.409386,16746.06282
No,No,25.80037667,44091.68791
No,No,646.0812402,36686.95945
No,No,695.4717672,25544.89204
No,No,536.5174942,28629.46367
No,No,542.2771433,52447.21933787731
No,No,811.7699461,46076.30223642231
No,Yes,911.7608245,21082.55279
No,No,621.3034989,50474.97901
No,No,549.3931277,39131.49488
No,No,929.2971542,42503.40972
No,No,154.6639204,44714.37168
No,No,36.235041234553705,49075.98155811559
No,No,718.5952536,39157.78993
No,No,379.1003606,31350.92863
No,No,904.3357112,30890.74555
No,No,1028.964342,18701.40959
No,No,343.4938298,67930.34362
No,No,375.7993192,21297.58462
No,Yes,502.26108694003096,13572.74891
No,Yes,1231.5588246542402,15727.66963
No,No,456.8715128,54894.16445403519
No,Yes,1112.129919,22709.43345
No,No,1063.712861,36475.09799
No,Yes,895.8232449,19825.6299
No,No,1407.092142,43677.97642
No,No,418.4983441,29856.47168
No,No,684.9062972,14756.99835
No,No,650.04611,46137.93297
No,No,495.4211542,26740.769009081603
No,No,698.90513,27001.5539
No,No,847.7729672,42193.59756
No,No,1185.159734,35793.34852
No,No,1315.609131,54833.05552
No,No,0,32809.33479
No,No,629.0877709883059,32296.93165
No,No,326.6700185,50562.49033
No,No,0,35775.31693
No,No,949.2823724,26960.74276
No,No,1077.733083,50334.85411875151
No,No,1256.18673,31706.17856
No,No,1356.729836,37664.03739
No,No,564.1282921,37695.77537
No,No,793.9709694806211,41931.58535
No,Yes,412.38863617453103,9892.127549
No,Yes,810.6685873,19925.74377
No,Yes,1273.835776,15593.64168
No,No,1386.668478,56325.449358342696
No,Yes,574.6731442563939,22814.34644
No,Yes,1614.141638,11334.29247
No,No,0,45642.76194
No,No,949.9967068,32676.23075
No,Yes,618.7567523,18297.32777
No,No,1408.1761190365398,47496.164310434906
No,No,465.9198783643431,41133.94856
No,No,952.9278193,44894.442925427305
No,Yes,17.6095776,13739.7546
No,Yes,989.8845974,23416.50047
No,Yes,1817.1711764016895,24601.03749
No,No,746.8365104729221,41294.45225
No,No,549.0649295,58539.41427
No,Yes,993.0495382,20538.54574
No,Yes,1447.418108,16658.42409
No,Yes,598.2181944,19794.57641
No,Yes,79.9899964,14390.81312
No,No,641.2545874,31306.53484
No,Yes,562.8376983,25068.04645
No,Yes,448.2432106907231,23540.89103
No,Yes,1134.696572,20068.01855
No,No,1649.2116069366598,42148.74388
No,Yes,817.6766467,22339.885414546698
No,Yes,948.1513026,18107.35715
No,Yes,1180.018086,19871.20674
No,No,761.1876588366341,54681.828389856906
No,No,420.49583185567496,58264.205816867005
No,Yes,1841.408534,18000.70468
No,No,102.7214411,13719.35687
No,No,265.5928459,24833.34159
No,No,1558.861075,45255.96711305981
No,Yes,220.6595334,20148.57976
No,No,325.8701315,35015.26897
No,No,1272.477386,42671.31859
No,No,906.2310971,46715.23468
No,No,1070.810048,35979.47014
No,Yes,0,15572.02126
No,No,722.1334867678819,22669.2398
No,No,1453.292872,43370.75789
No,No,1207.287852,33671.4595
No,No,1118.219923,32632.91307
No,No,1281.921573,56778.41539
No,Yes,878.9983935523511,12054.85904
No,No,735.1033377,51403.71596984861
No,No,914.3410823,43460.16638
No,No,4.151111645,22722.22204
No,No,1063.592329,38057.33357
No,No,331.8428277,37264.69482
No,No,838.5789048,43501.25753
No,No,418.2996428,49670.02198
No,No,538.9427316861879,23289.28046
No,Yes,2133.745481,19675.507586146297
No,No,1651.322553,34024.66368
No,Yes,1152.973272,13036.06671
No,Yes,1065.256355,16658.94724
No,No,486.6526399,30838.6297
No,Yes,770.8266665,18896.729
No,No,1202.463489,42818.643107349104
No,No,323.80010143611696,34576.492033521805
Yes,No,2062.870628,30839.18067
No,No,1058.284332,39314.51347
No,No,796.0250533105209,38443.89641
No,Yes,1379.770017,15509.4094
No,No,1201.3324891042998,23969.45182
No,No,1114.116007,40359.96721
No,No,821.6071022853661,50689.19322
No,No,1079.965765,43215.8058
No,Yes,662.995363,12008.33574
No,Yes,1343.701549,27168.40822
No,Yes,553.4557368,21358.42066
No,No,472.9540550297701,63759.78703
No,Yes,1806.551672,17648.1976
No,Yes,855.2269959,15348.70666
No,Yes,790.5543285987101,20568.827242466497
No,No,1380.144032,48087.82505
No,No,1522.530802,30765.5638
No,Yes,967.3490473,14725.14091
No,Yes,886.2211404,12796.05899
Yes,No,1323.628142,18820.79497
No,No,1351.325423,46663.39220594861
No,No,294.0187903,59128.5034
No,No,1756.050716,52497.585603650594
No,No,439.496364,46784.94481292731
No,No,725.7832919,35503.64421
No,No,1049.946768,43172.32719
No,No,1138.628859,36978.459378924905
No,No,568.2242546,39873.24285
No,No,0,43160.3242
No,No,572.6658576,42285.2853
No,No,1270.393178,43032.27159
No,No,1444.432105,19153.34273
Yes,No,1926.599082,59224.452758995496
No,No,101.9934557,27909.631039018703
No,No,547.1749749,36969.00323
No,No,907.633104,28577.09655
No,No,282.88921770156503,42132.073812701696
No,Yes,811.9650452,12853.17561
No,Yes,1305.104453,20573.55387
No,Yes,533.9165429,21390.68662
No,Yes,1420.59614,20197.81153
No,No,89.31292409694441,39915.45359
No,No,839.0409200454429,36665.70146
No,No,522.1534576379499,40717.16252
No,No,488.7211263,46503.16615
No,Yes,983.268503,24554.271563051203
No,No,442.6659006,43991.81237
No,Yes,977.589372,17637.7342
No,Yes,317.2679998,17801.53722
No,No,1033.756658,21837.24283
No,No,629.3201832,52089.63305
No,No,1328.3341034674302,39877.61246
No,Yes,1486.3773,19164.3504
No,No,760.5532934904801,19957.83914
No,Yes,1204.24147,19302.90148
No,Yes,1367.786515,12449.27904
No,No,226.2992254,34305.256078123704
No,No,902.4163952,37905.63148
No,No,462.0042896,33157.3622
No,No,1072.3793647356802,19958.54399
No,No,424.04818999470297,25081.84301
No,No,846.1312948,29812.0877
No,Yes,951.5885363,12163.18485
No,No,1079.8232987197698,44390.71605
No,Yes,1395.6689865878302,21374.59212
No,No,828.8895452,52560.90735
No,No,829.8842620653951,40749.78743
No,No,1626.169419,32827.70286
No,No,1057.633174,37229.80731
No,No,729.2259909,35633.50292
No,Yes,154.8755316,20685.45742
No,No,1583.096101,15350.456046283402
No,No,0,40766.69534
No,No,528.5692049,42249.357
No,No,809.104674,24820.52559
No,Yes,132.1045587,20065.72248
No,Yes,2149.336812,15093.82753
No,No,497.7257852,26591.11317
No,No,489.1655607,26875.72374
No,Yes,596.5392560385591,9518.832332
No,Yes,1883.065456,23989.89246
No,Yes,748.0592283,17362.80746
No,No,1046.918121,42376.502170849104
No,No,310.1302239,37697.22019
No,Yes,1065.521076,21129.23446
No,Yes,1097.067481,20564.1258
No,No,1154.858678,57640.91696
Yes,No,2049.029845,52568.90881
